time,Msun,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
11,1,-0.006568,-0.004379,0.0001925,0.2978,0.1252,-0.01713,-0.5871,-0.4341,0.02779,0.9313,-0.3775,0.0002082,1.005,1.054,-0.002425,1.942,4.648,-0.06272,9.344,-2.435,-0.3297,11.49,15.83,-0.09011,29.87,-1.026,-0.6672,17.88,-30.13,-1.949
12,1,-0.006562,-0.004384,0.0001924,0.2801,0.1518,-0.01334,-0.575,-0.4503,0.02687,0.9372,-0.3615,0.0002071,0.995,1.065,-0.001962,1.935,4.652,-0.06258,9.345,-2.429,-0.3299,11.49,15.84,-0.09006,29.87,-1.022,-0.6672,17.89,-30.13,-1.95
13,1,-0.006555,-0.004389,0.0001923,0.2599,0.177,-0.009427,-0.5624,-0.4662,0.02593,0.9429,-0.3455,0.0002061,0.9853,1.076,-0.001499,1.927,4.655,-0.06243,9.347,-2.424,-0.33,11.49,15.84,-0.09001,29.87,-1.019,-0.6673,17.89,-30.12,-1.951
14,1,-0.006549,-0.004394,0.0001922,0.2374,0.2006,-0.005431,-0.5494,-0.4816,0.02496,0.9483,-0.3293,0.0002051,0.9755,1.086,-0.001036,1.92,4.658,-0.06229,9.348,-2.418,-0.3301,11.48,15.84,-0.08996,29.87,-1.016,-0.6674,17.89,-30.12,-1.952
15,1,-0.006542,-0.004399,0.0001921,0.2127,0.2224,-0.001385,-0.536,-0.4967,0.02398,0.9534,-0.313,0.000204,0.9655,1.097,-0.0005726,1.913,4.661,-0.06214,9.349,-2.413,-0.3303,11.48,15.84,-0.08991,29.87,-1.013,-0.6674,17.89,-30.12,-1.953
16,1,-0.006536,-0.004403,0.000192,0.1859,0.242,0.002677,-0.5222,-0.5115,0.02298,0.9583,-0.2967,0.000203,0.9555,1.107,-0.0001093,1.906,4.665,-0.062,9.35,-2.408,-0.3304,11.48,15.84,-0.08986,29.87,-1.01,-0.6675,17.9,-30.12,-1.954
17,1,-0.006529,-0.004408,0.0001919,0.1573,0.2592,0.006714,-0.5079,-0.5258,0.02196,0.9629,-0.2802,0.0002019,0.9455,1.118,0.000354,1.899,4.668,-0.06185,9.351,-2.402,-0.3305,11.48,15.85,-0.08981,29.87,-1.007,-0.6676,17.9,-30.12,-1.955
18,1,-0.006522,-0.004413,0.0001918,0.127,0.2739,0.01069,-0.4933,-0.5397,0.02093,0.9672,-0.2637,0.0002009,0.9353,1.128,0.0008174,1.892,4.671,-0.06171,9.352,-2.397,-0.3307,11.47,15.85,-0.08976,29.87,-1.003,-0.6676,17.9,-30.12,-1.956
19,1,-0.006516,-0.004418,0.0001917,0.0954,0.2857,0.01455,-0.4783,-0.5532,0.01987,0.9712,-0.2471,0.0001998,0.925,1.138,0.001281,1.885,4.674,-0.06156,9.353,-2.391,-0.3308,11.47,15.85,-0.08971,29.87,-1,-0.6677,17.91,-30.12,-1.956
20,1,-0.006509,-0.004423,0.0001916,0.06277,0.2946,0.01828,-0.4629,-0.5663,0.01881,0.9749,-0.2305,0.0001988,0.9147,1.148,0.001744,1.878,4.677,-0.06142,9.354,-2.386,-0.3309,11.47,15.85,-0.08966,29.87,-0.9971,-0.6678,17.91,-30.12,-1.957
21,1,-0.006503,-0.004428,0.0001915,0.02943,0.3005,0.02181,-0.4471,-0.5789,0.01773,0.9783,-0.2137,0.0001977,0.9042,1.158,0.002207,1.871,4.68,-0.06127,9.355,-2.381,-0.3311,11.46,15.86,-0.08961,29.87,-0.994,-0.6678,17.91,-30.12,-1.958
22,1,-0.006496,-0.004433,0.0001914,-0.004274,0.3033,0.02513,-0.431,-0.5911,0.01663,0.9815,-0.1969,0.0001967,0.8937,1.167,0.00267,1.864,4.684,-0.06113,9.356,-2.375,-0.3312,11.46,15.86,-0.08956,29.87,-0.9908,-0.6679,17.91,-30.12,-1.959
23,1,-0.00649,-0.004437,0.0001913,-0.038,0.3029,0.0282,-0.4146,-0.6028,0.01552,0.9844,-0.1801,0.0001956,0.8831,1.177,0.003132,1.857,4.687,-0.06098,9.357,-2.37,-0.3314,11.46,15.86,-0.08951,29.87,-0.9877,-0.668,17.92,-30.11,-1.96
24,1,-0.006483,-0.004442,0.0001912,-0.07142,0.2996,0.03099,-0.3979,-0.6141,0.0144,0.987,-0.1632,0.0001945,0.8724,1.187,0.003595,1.85,4.69,-0.06083,9.358,-2.364,-0.3315,11.45,15.86,-0.08946,29.87,-0.9845,-0.668,17.92,-30.11,-1.961
25,1,-0.006477,-0.004447,0.0001911,-0.1042,0.2933,0.03348,-0.3809,-0.6248,0.01327,0.9893,-0.1463,0.0001935,0.8617,1.196,0.004057,1.842,4.693,-0.06069,9.359,-2.359,-0.3316,11.45,15.86,-0.08941,29.87,-0.9814,-0.6681,17.92,-30.11,-1.962
26,1,-0.00647,-0.004452,0.000191,-0.1361,0.2841,0.03566,-0.3635,-0.6352,0.01213,0.9913,-0.1293,0.0001924,0.8508,1.205,0.004518,1.835,4.696,-0.06054,9.36,-2.354,-0.3318,11.45,15.87,-0.08936,29.87,-0.9782,-0.6682,17.93,-30.11,-1.963
27,1,-0.006463,-0.004457,0.0001909,-0.1667,0.2724,0.03752,-0.3459,-0.645,0.01098,0.993,-0.1123,0.0001913,0.8399,1.215,0.004979,1.828,4.699,-0.0604,9.361,-2.348,-0.3319,11.44,15.87,-0.08931,29.87,-0.975,-0.6682,17.93,-30.11,-1.964
28,1,-0.006457,-0.004461,0.0001908,-0.196,0.2582,0.03904,-0.3281,-0.6543,0.009823,0.9944,-0.09521,0.0001903,0.8289,1.224,0.00544,1.821,4.702,-0.06025,9.363,-2.343,-0.332,11.44,15.87,-0.08926,29.87,-0.9719,-0.6683,17.93,-30.11,-1.965
29,1,-0.00645,-0.004466,0.0001907,-0.2237,0.2417,0.04023,-0.3099,-0.6631,0.008657,0.9955,-0.07813,0.0001892,0.8178,1.233,0.005901,1.814,4.705,-0.0601,9.364,-2.337,-0.3322,11.44,15.87,-0.08921,29.87,-0.9687,-0.6684,17.93,-30.11,-1.966
30,1,-0.006444,-0.004471,0.0001906,-0.2495,0.2232,0.0411,-0.2916,-0.6714,0.007484,0.9964,-0.06104,0.0001881,0.8067,1.242,0.00636,1.807,4.708,-0.05996,9.365,-2.332,-0.3323,11.43,15.87,-0.08916,29.87,-0.9656,-0.6684,17.94,-30.11,-1.966
31,1,-0.006437,-0.004476,0.0001905,-0.2735,0.203,0.04164,-0.273,-0.6792,0.006306,0.9969,-0.04392,0.0001871,0.7955,1.25,0.00682,1.8,4.712,-0.05981,9.366,-2.327,-0.3324,11.43,15.88,-0.08912,29.87,-0.9624,-0.6685,17.94,-30.11,-1.967
32,1,-0.00643,-0.00448,0.0001904,-0.2955,0.1812,0.04188,-0.2542,-0.6864,0.005122,0.9972,-0.02679,0.000186,0.7842,1.259,0.007278,1.793,4.715,-0.05966,9.367,-2.321,-0.3326,11.43,15.88,-0.08907,29.87,-0.9593,-0.6686,17.94,-30.11,-1.968
33,1,-0.006424,-0.004485,0.0001903,-0.3154,0.158,0.04181,-0.2353,-0.6932,0.003936,0.9972,-0.009661,0.000185,0.7728,1.268,0.007737,1.785,4.718,-0.05951,9.368,-2.316,-0.3327,11.42,15.88,-0.08902,29.87,-0.9561,-0.6686,17.94,-30.11,-1.969
34,1,-0.006417,-0.00449,0.0001902,-0.3332,0.1338,0.04147,-0.2161,-0.6994,0.002746,0.9968,0.007473,0.0001839,0.7614,1.276,0.008194,1.778,4.721,-0.05937,9.369,-2.31,-0.3328,11.42,15.88,-0.08897,29.87,-0.9529,-0.6687,17.95,-30.1,-1.97
35,1,-0.00641,-0.004495,0.0001901,-0.3489,0.1087,0.04085,-0.1968,-0.705,0.001554,0.9962,0.0246,0.0001828,0.7499,1.284,0.008651,1.771,4.724,-0.05922,9.37,-2.305,-0.333,11.42,15.88,-0.08892,29.87,-0.9498,-0.6688,17.95,-30.1,-1.971
36,1,-0.006404,-0.004499,0.00019,-0.3625,0.08284,0.03999,-0.1773,-0.7102,0.000361,0.9953,0.04173,0.0001818,0.7383,1.293,0.009107,1.764,4.727,-0.05907,9.371,-2.3,-0.3331,11.41,15.89,-0.08887,29.87,-0.9466,-0.6688,17.95,-30.1,-1.972
37,1,-0.006397,-0.004504,0.00019,-0.374,0.05649,0.03889,-0.1577,-0.7147,-0.0008319,0.9941,0.05884,0.0001807,0.7267,1.301,0.009562,1.757,4.73,-0.05892,9.372,-2.294,-0.3332,11.41,15.89,-0.08882,29.87,-0.9435,-0.6689,17.96,-30.1,-1.973
38,1,-0.006391,-0.004509,0.0001899,-0.3834,0.02979,0.03757,-0.138,-0.7188,-0.002024,0.9926,0.07593,0.0001797,0.715,1.309,0.01002,1.75,4.733,-0.05878,9.373,-2.289,-0.3334,11.41,15.89,-0.08877,29.87,-0.9403,-0.669,17.96,-30.1,-1.974
39,1,-0.006384,-0.004513,0.0001898,-0.3908,0.002906,0.03605,-0.1182,-0.7222,-0.003215,0.9908,0.09299,0.0001786,0.7032,1.317,0.01047,1.743,4.736,-0.05863,9.374,-2.283,-0.3335,11.4,15.89,-0.08872,29.87,-0.9372,-0.669,17.96,-30.1,-1.975
40,1,-0.006377,-0.004518,0.0001897,-0.3962,-0.02402,0.03435,-0.09832,-0.7252,-0.004403,0.9887,0.11,0.0001776,0.6914,1.324,0.01092,1.735,4.739,-0.05848,9.375,-2.278,-0.3336,11.4,15.9,-0.08867,29.87,-0.934,-0.6691,17.96,-30.1,-1.975
41,1,-0.006371,-0.004523,0.0001896,-0.3997,-0.05084,0.03248,-0.07835,-0.7275,-0.005587,0.9863,0.127,0.0001765,0.6795,1.332,0.01137,1.728,4.742,-0.05833,9.376,-2.273,-0.3338,11.4,15.9,-0.08862,29.87,-0.9309,-0.6692,17.97,-30.1,-1.976
42,1,-0.006364,-0.004527,0.0001895,-0.4013,-0.07745,0.03046,-0.05832,-0.7293,-0.006767,0.9836,0.144,0.0001755,0.6676,1.339,0.01182,1.721,4.744,-0.05818,9.377,-2.267,-0.3339,11.39,15.9,-0.08857,29.87,-0.9277,-0.6692,17.97,-30.1,-1.977
43,1,-0.006357,-0.004532,0.0001894,-0.4012,-0.1037,0.0283,-0.03826,-0.7306,-0.007941,0.9806,0.1609,0.0001745,0.6556,1.347,0.01227,1.714,4.747,-0.05804,9.378,-2.262,-0.3341,11.39,15.9,-0.08852,29.87,-0.9245,-0.6693,17.97,-30.1,-1.978
44,1,-0.006351,-0.004537,0.0001893,-0.3993,-0.1296,0.02601,-0.01817,-0.7313,-0.009109,0.9774,0.1778,0.0001734,0.6435,1.354,0.01272,1.707,4.75,-0.05789,9.379,-2.256,-0.3342,11.39,15.9,-0.08847,29.87,-0.9214,-0.6694,17.98,-30.1,-1.979
45,1,-0.006344,-0.004541,0.0001892,-0.3958,-0.1549,0.02362,0.001926,-0.7314,-0.01027,0.9738,0.1946,0.0001724,0.6314,1.361,0.01317,1.699,4.753,-0.05774,9.38,-2.251,-0.3343,11.39,15.91,-0.08842,29.87,-0.9182,-0.6694,17.98,-30.09,-1.98
46,1,-0.006337,-0.004546,0.0001891,-0.3907,-0.1796,0.02113,0.02202,-0.731,-0.01142,0.97,0.2114,0.0001714,0.6192,1.368,0.01362,1.692,4.756,-0.05759,9.381,-2.245,-0.3345,11.38,15.91,-0.08837,29.87,-0.9151,-0.6695,17.98,-30.09,-1.981
47,1,-0.00633,-0.004551,0.000189,-0.3841,-0.2037,0.01857,0.04209,-0.73,-0.01257,0.9658,0.2281,0.0001703,0.607,1.375,0.01406,1.685,4.759,-0.05744,9.382,-2.24,-0.3346,11.38,15.91,-0.08832,29.87,-0.9119,-0.6696,17.98,-30.09,-1.982
48,1,-0.006324,-0.004555,0.0001889,-0.3761,-0.2269,0.01593,0.06212,-0.7284,-0.0137,0.9614,0.2447,0.0001693,0.5947,1.382,0.01451,1.678,4.762,-0.05729,9.383,-2.235,-0.3347,11.38,15.91,-0.08827,29.87,-0.9088,-0.6696,17.99,-30.09,-1.983
49,1,-0.006317,-0.00456,0.0001888,-0.3667,-0.2494,0.01323,0.0821,-0.7263,-0.01483,0.9567,0.2613,0.0001683,0.5824,1.389,0.01495,1.671,4.765,-0.05714,9.384,-2.229,-0.3349,11.37,15.91,-0.08822,29.87,-0.9056,-0.6697,17.99,-30.09,-1.984
50,1,-0.00631,-0.004564,0.0001887,-0.356,-0.271,0.01049,0.102,-0.7237,-0.01594,0.9517,0.2777,0.0001673,0.57,1.395,0.01539,1.663,4.768,-0.05699,9.385,-2.224,-0.335,11.37,15.92,-0.08817,29.87,-0.9024,-0.6698,17.99,-30.09,-1.984
51,1,-0.006304,-0.004569,0.0001886,-0.3441,-0.2916,0.007711,0.1218,-0.7205,-0.01704,0.9464,0.2941,0.0001663,0.5576,1.402,0.01583,1.656,4.77,-0.05684,9.386,-2.218,-0.3351,11.37,15.92,-0.08812,29.87,-0.8993,-0.6698,17.99,-30.09,-1.985
52,1,-0.006297,-0.004573,0.0001885,-0.331,-0.3113,0.004907,0.1416,-0.7167,-0.01812,0.9409,0.3104,0.0001653,0.5451,1.408,0.01627,1.649,4.773,-0.05669,9.387,-2.213,-0.3353,11.36,15.92,-0.08807,29.87,-0.8961,-0.6699,18,-30.09,-1.986
53,1,-0.00629,-0.004578,0.0001884,-0.3169,-0.33,0.002087,0.1612,-0.7124,-0.0192,0.935,0.3266,0.0001644,0.5326,1.414,0.01671,1.642,4.776,-0.05654,9.388,-2.208,-0.3354,11.36,15.92,-0.08802,29.87,-0.893,-0.67,18,-30.09,-1.987
54,1,-0.006283,-0.004583,0.0001883,-0.3018,-0.3476,-0.0007387,0.1807,-0.7075,-0.02025,0.9289,0.3427,0.0001634,0.52,1.42,0.01714,1.635,4.779,-0.05639,9.389,-2.202,-0.3355,11.36,15.92,-0.08797,29.87,-0.8898,-0.67,18,-30.09,-1.988
55,1,-0.006277,-0.004587,0.0001882,-0.2857,-0.3641,-0.003562,0.2,-0.7021,-0.0213,0.9225,0.3587,0.0001624,0.5074,1.426,0.01758,1.627,4.782,-0.05624,9.39,-2.197,-0.3356,11.35,15.93,-0.08792,29.87,-0.8867,-0.6701,18.01,-30.09,-1.989
56,1,-0.00627,-0.004592,0.0001881,-0.2688,-0.3795,-0.006373,0.2192,-0.6962,-0.02232,0.9158,0.3746,0.0001615,0.4947,1.432,0.01801,1.62,4.784,-0.05609,9.391,-2.191,-0.3358,11.35,15.93,-0.08787,29.87,-0.8835,-0.6702,18.01,-30.08,-1.99
57,1,-0.006263,-0.004596,0.000188,-0.251,-0.3937,-0.009164,0.2382,-0.6897,-0.02333,0.9089,0.3904,0.0001605,0.482,1.438,0.01844,1.613,4.787,-0.05594,9.391,-2.186,-0.3359,11.35,15.93,-0.08783,29.87,-0.8804,-0.6702,18.01,-30.08,-1.991
58,1,-0.006257,-0.004601,0.0001879,-0.2325,-0.4068,-0.01193,0.257,-0.6828,-0.02432,0.9016,0.4061,0.0001596,0.4693,1.444,0.01887,1.606,4.79,-0.05579,9.392,-2.18,-0.336,11.34,15.93,-0.08778,29.87,-0.8772,-0.6703,18.01,-30.08,-1.992
59,1,-0.00625,-0.004605,0.0001877,-0.2133,-0.4186,-0.01465,0.2757,-0.6752,-0.02529,0.8941,0.4216,0.0001586,0.4565,1.449,0.0193,1.598,4.793,-0.05564,9.393,-2.175,-0.3362,11.34,15.94,-0.08773,29.87,-0.874,-0.6704,18.02,-30.08,-1.993
60,1,-0.006243,-0.00461,0.0001876,-0.1935,-0.4292,-0.01734,0.2941,-0.6672,-0.02624,0.8864,0.4371,0.0001577,0.4437,1.455,0.01973,1.591,4.795,-0.05549,9.394,-2.17,-0.3363,11.34,15.94,-0.08768,29.87,-0.8709,-0.6704,18.02,-30.08,-1.993
61,1,-0.006236,-0.004614,0.0001875,-0.1732,-0.4386,-0.01997,0.3122,-0.6587,-0.02717,0.8783,0.4523,0.0001568,0.4309,1.46,0.02015,1.584,4.798,-0.05534,9.395,-2.164,-0.3364,11.33,15.94,-0.08763,29.87,-0.8677,-0.6705,18.02,-30.08,-1.994
62,1,-0.006229,-0.004619,0.0001874,-0.1523,-0.4467,-0.02254,0.3302,-0.6497,-0.02808,0.87,0.4675,0.0001559,0.418,1.465,0.02058,1.577,4.801,-0.05519,9.396,-2.159,-0.3366,11.33,15.94,-0.08758,29.87,-0.8646,-0.6706,18.03,-30.08,-1.995
63,1,-0.006223,-0.004623,0.0001873,-0.1311,-0.4535,-0.02504,0.3479,-0.6401,-0.02897,0.8615,0.4825,0.000155,0.405,1.47,0.021,1.569,4.804,-0.05504,9.397,-2.153,-0.3367,11.33,15.94,-0.08753,29.87,-0.8614,-0.6706,18.03,-30.08,-1.996
64,1,-0.006216,-0.004627,0.0001872,-0.1094,-0.4589,-0.02747,0.3653,-0.6301,-0.02984,0.8526,0.4973,0.0001541,0.3921,1.475,0.02142,1.562,4.806,-0.05489,9.398,-2.148,-0.3368,11.32,15.95,-0.08748,29.87,-0.8583,-0.6707,18.03,-30.08,-1.997
65,1,-0.006209,-0.004632,0.0001871,-0.08749,-0.4631,-0.02982,0.3824,-0.6196,-0.03068,0.8435,0.5121,0.0001532,0.3791,1.48,0.02184,1.555,4.809,-0.05473,9.399,-2.142,-0.337,11.32,15.95,-0.08743,29.87,-0.8551,-0.6708,18.03,-30.08,-1.998
66,1,-0.006202,-0.004636,0.000187,-0.06532,-0.4659,-0.03209,0.3992,-0.6087,-0.0315,0.8342,0.5266,0.0001523,0.3661,1.484,0.02226,1.548,4.812,-0.05458,9.4,-2.137,-0.3371,11.32,15.95,-0.08738,29.87,-0.8519,-0.6708,18.04,-30.08,-1.999
67,1,-0.006195,-0.004641,0.0001869,-0.04297,-0.4674,-0.03426,0.4157,-0.5972,-0.0323,0.8246,0.541,0.0001515,0.353,1.489,0.02267,1.54,4.814,-0.05443,9.401,-2.132,-0.3372,11.31,15.95,-0.08733,29.87,-0.8488,-0.6709,18.04,-30.07,-2
68,1,-0.006189,-0.004645,0.0001868,-0.02052,-0.4675,-0.03632,0.4319,-0.5854,-0.03307,0.8148,0.5552,0.0001506,0.3399,1.493,0.02308,1.533,4.817,-0.05428,9.402,-2.126,-0.3374,11.31,15.95,-0.08728,29.87,-0.8456,-0.671,18.04,-30.07,-2.001
69,1,-0.006182,-0.00465,0.0001867,0.001974,-0.4663,-0.03828,0.4477,-0.573,-0.03381,0.8047,0.5693,0.0001498,0.3268,1.497,0.02349,1.526,4.82,-0.05413,9.403,-2.121,-0.3375,11.31,15.96,-0.08723,29.87,-0.8425,-0.671,18.04,-30.07,-2.002
70,1,-0.006175,-0.004654,0.0001866,0.02444,-0.4636,-0.04013,0.4632,-0.5603,-0.03453,0.7944,0.5832,0.0001489,0.3137,1.502,0.0239,1.518,4.822,-0.05398,9.404,-2.115,-0.3376,11.3,15.96,-0.08718,29.87,-0.8393,-0.6711,18.05,-30.07,-2.002
71,1,-0.006168,-0.004658,0.0001865,0.04682,-0.4596,-0.04185,0.4784,-0.5471,-0.03522,0.7838,0.5969,0.0001481,0.3005,1.506,0.02431,1.511,4.825,-0.05382,9.405,-2.11,-0.3378,11.3,15.96,-0.08713,29.87,-0.8362,-0.6712,18.05,-30.07,-2.003
72,1,-0.006161,-0.004663,0.0001864,0.06904,-0.4542,-0.04345,0.4932,-0.5335,-0.03589,0.773,0.6104,0.0001473,0.2873,1.509,0.02472,1.504,4.828,-0.05367,9.405,-2.104,-0.3379,11.3,15.96,-0.08708,29.87,-0.833,-0.6712,18.05,-30.07,-2.004
73,1,-0.006155,-0.004667,0.0001863,0.09102,-0.4475,-0.04491,0.5075,-0.5195,-0.03652,0.7619,0.6238,0.0001465,0.2741,1.513,0.02512,1.497,4.83,-0.05352,9.406,-2.099,-0.338,11.29,15.96,-0.08703,29.87,-0.8299,-0.6713,18.06,-30.07,-2.005
74,1,-0.006148,-0.004671,0.0001862,0.1127,-0.4393,-0.04623,0.5215,-0.5051,-0.03713,0.7506,0.6369,0.0001457,0.2609,1.517,0.02552,1.489,4.833,-0.05337,9.407,-2.094,-0.3381,11.29,15.97,-0.08698,29.87,-0.8267,-0.6714,18.06,-30.07,-2.006
75,1,-0.006141,-0.004676,0.0001861,0.134,-0.4298,-0.04741,0.5351,-0.4903,-0.03772,0.7391,0.6499,0.000145,0.2476,1.52,0.02592,1.482,4.835,-0.05321,9.408,-2.088,-0.3383,11.29,15.97,-0.08693,29.87,-0.8235,-0.6714,18.06,-30.07,-2.007
76,1,-0.006134,-0.00468,0.000186,0.1549,-0.4189,-0.04843,0.5483,-0.4751,-0.03827,0.7274,0.6626,0.0001442,0.2343,1.524,0.02632,1.475,4.838,-0.05306,9.409,-2.083,-0.3384,11.28,15.97,-0.08688,29.87,-0.8204,-0.6715,18.06,-30.07,-2.008
77,1,-0.006127,-0.004684,0.0001859,0.1752,-0.4066,-0.04928,0.5611,-0.4596,-0.03879,0.7154,0.6752,0.0001435,0.221,1.527,0.02671,1.467,4.84,-0.05291,9.41,-2.077,-0.3385,11.28,15.97,-0.08683,29.87,-0.8172,-0.6716,18.07,-30.07,-2.009
78,1,-0.00612,-0.004689,0.0001858,0.1949,-0.3929,-0.04997,0.5734,-0.4437,-0.03928,0.7032,0.6875,0.0001427,0.2077,1.53,0.02711,1.46,4.843,-0.05276,9.411,-2.072,-0.3387,11.28,15.97,-0.08678,29.87,-0.8141,-0.6716,18.07,-30.06,-2.01
79,1,-0.006113,-0.004693,0.0001857,0.2139,-0.3779,-0.05049,0.5852,-0.4275,-0.03974,0.6908,0.6997,0.000142,0.1944,1.533,0.0275,1.453,4.845,-0.0526,9.412,-2.066,-0.3388,11.28,15.98,-0.08673,29.87,-0.8109,-0.6717,18.07,-30.06,-2.011
80,1,-0.006106,-0.004697,0.0001856,0.2321,-0.3616,-0.05083,0.5967,-0.411,-0.04018,0.6782,0.7116,0.0001413,0.181,1.536,0.02789,1.445,4.848,-0.05245,9.413,-2.061,-0.3389,11.27,15.98,-0.08668,29.87,-0.8078,-0.6718,18.08,-30.06,-2.012
81,1,-0.0061,-0.004702,0.0001854,0.2494,-0.3439,-0.05097,0.6076,-0.3942,-0.04058,0.6654,0.7233,0.0001406,0.1677,1.539,0.02828,1.438,4.851,-0.0523,9.413,-2.056,-0.3391,11.27,15.98,-0.08663,29.87,-0.8046,-0.6718,18.08,-30.06,-2.012
82,1,-0.006093,-0.004706,0.0001853,0.2658,-0.325,-0.05093,0.6181,-0.377,-0.04095,0.6524,0.7348,0.0001399,0.1543,1.542,0.02866,1.431,4.853,-0.05214,9.414,-2.05,-0.3392,11.27,15.98,-0.08658,29.87,-0.8014,-0.6719,18.08,-30.06,-2.013
83,1,-0.006086,-0.00471,0.0001852,0.2811,-0.3048,-0.05068,0.6281,-0.3596,-0.04128,0.6392,0.746,0.0001392,0.1409,1.544,0.02904,1.424,4.855,-0.05199,9.415,-2.045,-0.3393,11.26,15.99,-0.08653,29.87,-0.7983,-0.672,18.08,-30.06,-2.014
84,1,-0.006079,-0.004714,0.0001851,0.2953,-0.2835,-0.05023,0.6376,-0.3419,-0.04159,0.6257,0.7571,0.0001386,0.1275,1.547,0.02942,1.416,4.858,-0.05184,9.416,-2.039,-0.3394,11.26,15.99,-0.08648,29.87,-0.7951,-0.672,18.09,-30.06,-2.015
85,1,-0.006072,-0.004719,0.000185,0.3082,-0.2609,-0.04957,0.6467,-0.324,-0.04186,0.6121,0.7679,0.0001379,0.1141,1.549,0.0298,1.409,4.86,-0.05168,9.417,-2.034,-0.3396,11.26,15.99,-0.08643,29.87,-0.792,-0.6721,18.09,-30.06,-2.016
86,1,-0.006065,-0.004723,0.0001849,0.3197,-0.2372,-0.0487,0.6552,-0.3058,-0.0421,0.5983,0.7784,0.0001373,0.1007,1.551,0.03018,1.402,4.863,-0.05153,9.418,-2.028,-0.3397,11.25,15.99,-0.08638,29.87,-0.7888,-0.6722,18.09,-30.06,-2.017
